numeric__CreditScore,numeric__Age,numeric__Tenure,numeric__Balance,numeric__NumOfProducts,numeric__HasCrCard,numeric__IsActiveMember,numeric__EstimatedSalary,categorical__Geography_Germany,categorical__Geography_Spain,categorical__Gender_Male
0.040289342,-0.63859886,-0.45578456,-0.33997008,-1.353605,-0.019140428,0.24010475,-0.026028404,-0.16022445,-0.06705307,0.17874166
-0.051242575,-0.2572325,-0.25842828,0.046447154,0.3799457,-0.0019393477,-0.36073044,0.07678223,0.6188293,-0.014437859,-0.41624075
0.010889272,-0.66052747,-0.16062929,-0.02152404,0.2314603,0.00093567715,0.35449463,0.060217593,-0.45252058,-0.04596852,-0.43825856
0.01878316,-0.92427564,-0.30437404,0.0957013,-0.8303191,0.002247941,-0.31582698,0.03939938,-0.19430266,-0.10594813,-0.49148515
-0.333591,-0.29789174,-0.18313503,-0.10053853,0.2918252,-0.016626945,0.43625176,-0.02064943,-0.4431932,-0.036791384,-0.35841748
-0.04816914,-1.2785531,-0.5081553,0.16916093,0.5175658,-0.009285966,-0.31048068,0.09369412,-0.25112298,-0.09023477,-0.42201057
-0.27277997,0.5696175,-0.39374316,-0.09426434,0.16599807,-0.053831737,0.4678461,-0.04419751,-0.44470385,-0.18320598,-0.3824698
0.022759663,-0.70055157,-0.13988674,-0.3399102,-1.2612829,-0.01170481,0.24984176,-0.056130115,-0.15883256,-0.05211985,0.13378204
-0.059402924,-0.9501991,-0.21014856,-0.13519427,0.19497615,-0.0076172776,-0.37244305,0.010584158,-0.4054172,-0.07433093,-0.44839278
0.22881672,-0.23627499,-0.5975982,-0.0950004,0.18989195,0.0014775182,0.4372273,0.02457327,-0.43496105,-0.2836879,-0.568544
0.011173394,-0.72977924,-0.35100263,-0.42747808,-1.4561297,0.0035996183,0.35432217,-0.03718386,-0.16987573,-0.112954564,-0.5075
-0.28308377,-1.8219444,-0.21631873,-0.17205572,0.20261958,-0.027116563,0.29608253,-0.022306083,-0.33564124,-0.12597984,-0.36052382
-0.011757156,1.4394603,-0.19334355,0.07423168,0.2718064,-0.0038167487,-0.59904456,-0.023582911,0.5649479,0.00032966462,0.076516464
-0.06426959,-0.88830084,-0.24146326,-0.31851226,-1.2888833,0.004407279,0.2435984,-0.06818338,-0.18093148,-0.075171135,0.15095356
-0.04315628,1.585475,-0.3572306,0.336821,-1.0078958,0.008877264,0.48457584,0.014731171,0.36051032,-0.03972253,-0.23910595
-0.34582058,-0.7774225,-0.26828402,0.1003424,0.36662942,-0.02103235,0.20700227,-0.7039057,0.6086454,-0.098223194,0.02746125
-0.0014490162,-1.310461,-0.3229124,-0.022232462,0.20887646,-0.02555779,0.3622771,0.005039335,-0.39331537,-0.10734148,-0.36856338
-0.37317312,-0.7596335,-0.10529696,-0.0183007,0.17400905,0.00018981511,0.37699065,-0.044694796,-0.4285674,-0.20547558,0.045248248
-0.064555846,1.4912086,-0.18894753,-0.14303929,-0.99264973,-0.005203274,-0.6582729,0.09653935,0.2242422,-0.01566997,-0.41725156
-0.015600769,0.30518642,-0.39200374,-0.09253524,0.12786828,-0.00085795944,-0.41044298,0.010941872,-0.46847257,-0.27173772,0.16555619
0.048713885,-0.28775665,-0.28833452,0.15670939,0.36292222,0.0041928096,0.30029455,-0.093886375,0.5548264,-0.026644833,0.0453616
-0.007905977,-1.275681,-0.42904934,0.194737,0.3384975,-0.0030736534,0.36039463,0.051944047,0.54032856,-0.0761842,0.07845584
0.031680036,-0.5519312,-0.2984263,0.2283255,-0.73678213,0.01284516,-0.25942025,0.11627868,-0.28986207,-0.06968202,0.12714653
0.01290081,-0.9167932,-0.3890164,-0.40073374,-1.442643,0.013317758,0.23317926,0.0004762261,-0.2263586,-0.09938441,-0.46190074
0.02009404,-1.2973944,-0.24040659,-0.099563435,0.35064656,-0.0196616,0.2618928,-0.09189141,0.5293426,-0.062206924,0.037799336
0.027643556,-1.0365996,-0.40697962,0.14225306,0.3385996,0.00211531,0.303548,0.045532804,0.61502784,-0.052195802,0.03637751
0.00065227144,0.60546917,-0.18906787,-0.027448121,2.969154,-0.004937956,0.30603665,-0.6175461,-0.24236144,-0.184249,0.084788956
0.058608793,-0.94718295,-0.22645065,0.29869902,-0.9752408,-0.010479011,-0.29236525,0.06437394,0.33506918,-0.063314855,0.1741499
-0.4877138,-1.0753978,-0.52617913,0.36663586,-1.0923823,0.0032492175,0.29003897,-0.060179945,0.40746713,-0.07965619,0.050460294
0.019602021,0.39489526,-0.36146337,0.10665388,0.37079236,-0.0077977325,0.34668842,0.025643911,0.59449434,-0.016694102,-0.27645516
-0.050013825,1.2489843,-0.19459108,0.06305152,-0.81884533,0.00016423657,-0.5912201,0.09566185,-0.1872285,-0.042044796,-0.4897144
0.013852962,-0.4755965,-0.27128488,-0.4861585,-1.4526521,0.0077345315,0.32866082,0.0175495,-0.17360084,-0.10221339,-0.50198746
0.031184733,-0.6929507,-0.27214995,-0.32708445,-1.2931627,0.0025006004,0.2560574,-0.00420859,-0.16440107,-0.06178505,0.13365863
-0.10407647,-0.3743585,-0.14353898,0.4617574,-1.1704849,-0.013212281,-0.35544562,-0.2592732,0.37946996,-0.03215653,-0.47883254
-0.041619018,1.7195599,-0.36024895,-0.09366217,-1.0070754,-0.012608685,0.5506675,0.020447362,0.13719675,-0.04673535,-0.2734496
0.08509379,-0.7276891,-0.30681846,-0.28914088,0.09901843,-0.008701674,-0.8386777,-0.22731732,-0.37946212,-0.051721856,0.07558736
0.032133676,1.2954614,-0.30323654,-0.30639172,-1.3766314,-0.008975508,0.37423575,0.21177109,-0.16782269,-0.04408704,0.11448938
0.06556953,-0.83260137,-0.15841563,0.18139805,0.52703875,0.007376467,0.27668917,-0.054671917,-0.19699721,-0.06360708,0.121980116
0.004732868,-0.07193203,-0.39790908,-0.24002919,0.24349496,-0.02398078,0.31567258,-0.058123764,-0.37637594,-0.073548004,0.107638866
0.14011595,0.69625896,-0.27769482,-0.26302513,0.09811275,-0.0037093456,-0.5038525,0.20564432,-0.26952565,-0.34416002,0.14596672
-0.030760774,-1.4474356,-0.016924854,0.055805463,-0.5565716,0.009548355,-0.3276288,0.115111545,-0.2781358,-0.17291859,0.0833087
-0.14662693,-0.74962306,-0.23091312,-0.3967163,0.23025995,-0.010323368,-0.3661012,-0.46256354,-0.33299783,-0.06342016,-0.44797805
0.08117643,-0.46846882,-0.4344164,-0.4247982,-1.4854175,0.010718501,0.2971686,0.0011786068,-0.18681684,-0.06728411,-0.47466847
-0.056492575,-0.9644643,-0.17612717,-0.2196408,-1.467684,0.03212583,-0.3078856,-0.0014585047,-0.2096132,-0.07540779,-0.50488186
0.013879614,-0.8040228,-0.20996454,0.040056318,-1.04632,0.004272966,-0.3826758,-0.091985494,0.21247087,-0.06740265,-0.47117287
-0.011060287,-1.2728453,-0.19862737,-0.1276225,0.20934057,0.0070306854,0.3454139,-0.049967226,-0.3335845,-0.11207909,-0.3232807
0.03074636,-1.6000553,-0.13854039,-0.033089302,0.23999295,0.00400216,0.35332048,0.05675223,-0.4449809,-0.10424239,-0.4462593
0.024833772,0.5085961,-0.43016344,0.31400263,-1.0014176,-0.0074784914,-0.2616783,0.0711232,0.3953074,-0.04238427,0.12052316
-0.12675032,-1.4283279,-0.42287433,0.2202203,0.5314943,0.043699384,-0.30350336,0.30532628,-0.19232616,-0.0740959,-0.4124933
0.0035238054,0.47069308,-0.23459682,-0.17227742,0.34755075,0.008972155,0.30614144,0.04737531,0.5111649,-0.02697676,-0.30585665
0.21167396,0.93977356,-0.11391934,0.054742407,-0.7264398,-0.005149777,0.39696467,-0.002017315,-0.16148953,-0.073782735,0.06687797
-0.03366374,-1.0841708,-0.24277617,-0.26630092,-0.9109394,-0.00064342323,-0.28265533,-0.07483213,-0.0042289756,-0.08440671,0.0864432
0.06581891,2.0192523,-0.259475,-0.0451295,0.20897947,-0.010572468,0.6957633,-0.051045354,-0.3785345,-0.017483681,-0.24954712
0.036999434,-1.4073393,-0.47135693,-0.37292317,0.32788697,-0.0006232021,0.252435,0.12535973,0.24975614,-0.08435219,0.06703704
0.11425544,-0.29088283,0.16360377,-0.117114216,-1.1091516,-0.004394498,-0.1623335,-0.3102422,-0.15204914,-0.062030718,0.25289702
-0.02075968,-1.1281236,-0.17181034,0.21488382,0.35215938,0.0060664252,0.40014353,-0.061436903,0.61621916,-0.045204505,-0.3523836
-0.12555462,-1.3980005,-0.20189206,0.18652718,0.4972661,-0.005844251,0.26181823,0.24138623,-0.18719694,-0.07398699,0.10665921
-0.1708699,-1.0080047,-0.20340405,-0.04484975,0.26938584,0.010808705,0.39441267,0.16144063,-0.49333856,-0.068377264,-0.37391987
-0.049892023,-0.1076427,-0.33930722,0.24870294,-0.6652956,-0.0027143676,-1.0241121,0.009848801,-0.3582153,-0.09824554,-0.4112107
0.087183274,0.46724468,-0.19716688,0.06934281,0.3149134,-0.005018583,-0.3885868,0.08605373,0.5783925,0.0039255177,-0.3818528
-0.12035633,1.9369478,-0.31520548,0.21597314,0.51042086,-0.0011023097,0.7715714,-0.007914372,-0.12308005,-0.20266995,0.073004596
0.056198772,-0.9040859,-0.18124871,-0.17230988,0.11554346,-8.2331404e-05,-0.31993178,-0.07622234,-0.28617525,-0.0006452796,0.028605519
0.023917845,-1.0328273,-0.24911833,0.21089019,0.4738363,0.0019419782,-0.3014709,0.00011409237,-0.2082371,-0.08117058,0.015646303
-0.11521187,-1.0933338,-0.15881796,-0.2410381,-1.4494388,-0.010733215,-0.29348323,-0.14374201,-0.2063742,-0.06813168,-0.533003
0.0641587,0.4980352,-0.1412169,0.26435694,-0.8897205,-0.00016566417,-0.3486258,-0.110860646,-0.32070252,-0.050131414,-0.42219207
-0.1349144,-0.7148707,-0.37480783,-0.44184285,-1.504197,0.011582028,0.2864189,0.027450172,-0.19490142,-0.10103487,-0.50862914
-0.062110323,1.2753916,-0.4188794,0.025562454,-0.8114929,0.0009148403,-0.56957114,0.01571419,-0.3119979,-0.044113193,0.1535125
0.10395615,1.7210325,-0.406314,0.2375882,-0.73474616,0.0047904085,0.8833295,0.038797233,-0.23484138,-0.040351365,0.068167016
0.105663754,-0.79027915,-0.39390576,-0.015399144,0.21531475,0.011169813,0.31528527,0.09250566,-0.45813116,-0.081377074,-0.32844183
-0.01509073,-0.74405664,-0.17160463,-0.07162746,0.19420516,0.002362586,-0.38642046,0.06955485,-0.48090494,-0.06563268,-0.4410984
-0.044613972,-0.48852736,-0.13696866,-0.21419883,0.19303103,-0.0043614036,-0.4182541,-0.07609143,-0.3925735,-0.16718395,-0.47382978
-0.36785793,-0.6407954,-0.39815107,0.37229496,-1.1212337,-0.004707361,-0.38855436,-0.0650742,0.38920087,-0.03785565,-0.48613745
-0.4561978,0.8419069,-0.39340025,0.2575062,-0.8335882,0.0058464347,0.4865673,-0.10974685,-0.38816217,-0.0846763,-0.36275044
0.06700495,-0.59070134,-0.45118886,-0.39030468,-1.2204815,-0.009185594,-0.3194549,0.0036392722,-0.16256821,-0.12119861,0.17694639
-0.051528137,-0.6178323,-0.023328073,0.20633586,0.37613624,0.009463045,0.26905185,0.07626463,0.55837715,-0.017682945,0.14529431
-0.10754811,-1.0455526,-0.76326376,-0.18323436,-0.7595936,7.170059e-05,-0.373317,-0.020148357,-0.18830924,-0.07732642,-0.7751258
0.06199125,0.7444141,-0.39209154,0.08915684,0.27914697,-0.0035939228,-0.3510362,0.037326574,0.54674363,-0.010886056,0.06922003
0.0058776005,0.91554797,-0.46819365,0.35837758,-0.95818174,-0.00025113806,-0.34749576,-0.06100541,0.43621293,-0.039086666,0.11908107
0.025160113,-0.84423965,-0.2377677,-0.17187138,0.129035,-0.0014501761,-0.37948108,-0.036788624,-0.25575963,-0.063404426,0.12444752
-0.18436998,-1.156074,-0.876267,-0.17893942,0.13996261,-0.0053282785,-0.47794116,0.012951789,-0.26787582,-0.1401316,-0.62640756
0.06792586,-0.20043951,-0.50107414,0.19121565,-1.0787344,0.0043735043,-0.36254087,0.133026,0.35501793,-0.014662202,-0.5818765
0.032943673,-0.39874706,-0.33334133,-0.35995167,-1.3681732,-0.0070200497,0.2656162,-0.004190857,-0.1629817,-0.05499692,0.16807161
0.05468618,-0.71135813,-0.22647598,0.23963486,-0.83297914,-0.0006097331,-0.35025638,-0.10783949,-0.31535113,-0.09451558,-0.46350166
-0.0071671973,1.1142286,-0.40662637,-0.010253908,3.1016076,0.0028346807,-0.3910546,0.005350425,-0.25247312,-0.03964317,0.0932564
-0.022027666,-0.35799882,-0.19342369,-0.24035032,-1.3101375,0.0022350743,0.33744866,-0.032117203,-0.17457356,-0.021681763,-0.6624739
0.0357328,-0.9320232,-0.3407036,-0.31643578,-1.2246948,-0.006868514,-0.23450178,0.026794558,-0.1815754,-0.06547929,0.17478687
0.009874251,-1.146372,-0.2738152,-0.33928505,-1.267016,-0.006203662,-0.23506394,0.1300838,-0.17207237,-0.08461486,0.15193324
-0.02932492,-0.9733417,-0.409324,-0.47587854,-1.2589529,-0.0062430263,-0.3304545,-0.0036944028,-0.17572175,-0.1301684,-0.59123874
0.018486204,-0.5420603,-0.29322085,0.28080553,-1.0115608,0.014630326,-0.27795884,0.059594493,0.30772623,-0.05284254,0.17543842
-0.055392608,-1.472413,-0.2086734,-0.14440504,0.18435134,0.0028917387,-0.29899922,-0.4813803,-0.3546584,-0.13052547,-0.4535652
-0.0067166225,-0.21603763,-0.31090873,-0.23874724,-1.2786556,-0.00079145347,-0.38448027,0.070230715,-0.18520695,-0.3195162,-0.7225049
-0.081608765,-0.2387539,-0.5095671,-0.19771893,0.36974502,0.00508606,0.26094288,-0.5959445,0.558671,-0.07413879,-0.5157864
-0.1425662,-1.4061431,-0.2284186,0.34642923,-1.0248499,0.0026328873,-0.3709383,0.09499635,0.3675563,-0.09421731,-0.51122046
-0.46609655,-1.271942,-0.21178252,-0.41540292,-1.3513893,0.00042664818,-0.4349498,-0.07814251,-0.17891803,-0.05141149,-0.53143144
0.10443229,1.1680273,-0.3408095,0.06150134,-0.75649613,0.002270026,-0.66923326,0.050229028,-0.32754835,-0.19318701,-0.39018697
-0.012406746,1.2268357,-0.34729698,-0.40813228,-1.2957953,0.0017337616,0.4720325,-0.023546755,-0.1574305,-0.1694768,0.12844235
-0.07229402,1.7408547,-0.16743216,0.37987116,-0.99025434,0.014408082,0.8589104,0.055149022,0.3723812,-0.039128717,-0.3396177
0.07930782,-1.2099203,-0.38291192,0.29547668,-0.9549851,0.0018642849,-0.21784368,0.10253702,0.38238105,-0.09027524,0.10587702
-0.15313701,-1.172846,-0.39304635,0.37811735,-1.0398118,0.0017686093,-0.30942073,0.060141347,0.38306066,-0.09652563,-0.40022
-0.48899743,-1.2139218,-0.27467677,-0.31496748,-1.2497519,0.0032552623,-0.40510437,0.09861434,-0.17506346,-0.080435604,0.06896208
-0.06708995,-0.25621238,-0.15387303,-0.33381993,-1.2803583,0.0030725917,-0.29167444,0.07196714,-0.16575643,-0.020991944,0.31390238
0.031480882,-0.7580397,-0.24056914,-0.5163874,0.32993084,-0.019344358,0.2646722,-0.054169316,0.20076671,-0.059193246,0.10187106
0.111870855,-1.1523569,-0.24234724,-0.03608223,0.16301419,-0.013360949,-0.37259698,0.16259047,-0.41648164,-0.034138143,-0.41003343
0.03652389,-0.66673744,-0.36624134,0.24696445,-0.8478436,-0.014156593,0.25155014,0.047030408,-0.092057675,-0.082477294,0.143429
0.12074993,0.32230413,-0.09507204,0.26800668,-0.8550933,-0.013732126,0.30559132,0.043316387,-0.29420954,-0.05457032,0.09523188
-0.11373624,-1.2457204,-0.25599816,0.09242503,-1.0550116,-0.012801482,0.3044427,-0.028570596,0.30381373,-0.06592831,-0.37098262
-0.009627842,-0.86516243,-0.41110757,0.29801628,-1.0645518,0.002311236,0.23499864,-0.042794716,0.41388908,-0.07338951,0.10528248
0.044827547,-1.12621,-0.43560585,0.13520834,0.5165649,-0.0032765002,0.30548093,-0.09266488,-0.17017935,-0.04973073,0.016409557
0.027248582,-0.65154433,-0.21039227,-0.32577488,-1.1969744,-0.0006634368,-0.22245724,-0.17168568,-0.1746584,-0.07256499,0.20547844
-0.03565098,-1.5734909,-0.26425043,-0.44301575,-1.3826021,-0.014083999,0.2902058,-0.023469187,-0.2025461,-0.10590731,-0.49690586
0.13483831,-1.0900282,-0.27001187,0.1392305,0.53672975,0.009248112,0.29878306,0.075737484,-0.21027082,0.001334195,-0.4174788
0.05806161,-0.9522392,-0.43894336,-0.046557534,0.22777078,0.0074324147,0.31385112,-0.024046138,-0.497846,-0.08804505,-0.42697805
-0.025733564,0.30019718,-0.48719907,0.14175655,0.29749462,-0.009937834,0.27170867,-0.040807508,0.55025643,0.0019855532,0.17792855
0.013182303,1.1893414,-0.40162456,-0.085095026,0.14805223,0.011295001,-0.3564163,-0.36624405,-0.44985643,-0.02821166,0.13658412
0.059800975,-1.5285355,-0.55319124,0.19352521,-0.84187895,0.023985445,-0.336031,0.10685791,-0.3299867,-0.14223434,-0.46746716
-0.10489222,-1.1201985,-0.42926285,-0.21674444,-1.1788687,9.9087876e-05,-0.3375683,-0.034785017,-0.19557835,-0.05409465,-0.7771899
0.04227564,-0.41119543,-0.22259575,0.06760155,-0.85805917,0.0047447965,0.29631248,-0.039051667,-0.11239532,-0.0755416,0.09268673
0.16263863,1.4717427,-0.219363,-0.13074079,0.19540839,-0.00034768126,-0.7765705,-0.038693137,-0.38798055,-0.0048548877,-0.31291112
0.060255527,0.39637002,-0.23675266,-0.14421296,0.23705429,-0.027029749,0.33682674,-0.040991567,-0.33975652,-0.037916318,-0.28252855
-0.46790406,0.9590029,-0.3446777,0.36847812,-1.0142336,-0.005326579,-0.32798943,0.01663476,0.46728885,-0.019124305,0.05899094
-0.1665552,1.6833298,-0.46038616,0.10034356,0.27518708,0.006468595,0.55698866,-0.02621773,-0.13274106,-0.05772333,0.0721612
0.049435165,-1.085707,-0.42980215,-0.111385785,0.16926964,-0.00259181,-0.28852436,0.04301966,-0.4848942,-0.097311266,0.046389088
-0.12352151,-0.8636061,-0.28625938,-0.39503267,-1.2343413,-0.0016374524,-0.3071921,-0.13502869,-0.14759576,-0.09267381,0.14183196
0.06117761,-0.5140722,-0.31868634,0.7820744,-0.81914866,-0.011120804,0.3825082,0.053380545,-0.033013586,0.0100226775,-0.49943262
0.00947413,1.3246933,-0.24466574,-0.059630953,0.30826816,-0.010772059,0.46995738,-0.034129776,0.4384552,-0.01625884,-0.2544632
-0.101700276,-0.5455987,-0.13645989,-0.20667349,-1.300581,-0.02584745,0.2651646,0.08131399,-0.17443374,-0.025159804,-0.6405483
-0.19473815,-0.75397825,-0.5761365,-0.17055522,-1.2504617,-0.011213964,-0.32218555,0.11945614,-0.18944208,-0.035651147,-0.75828326
0.022136303,-0.9277909,-0.36803806,-0.36252803,-1.3558658,0.0030826025,-0.290063,0.096336395,-0.19617516,-0.0956024,-0.5215559
0.014033626,-0.016042955,-0.40665036,-0.3161837,-1.3214386,0.011327671,-0.29258195,0.009897684,-0.1663559,-0.031937007,0.19828416
0.08067495,1.4926564,-0.38758767,0.49361208,0.17255008,-0.0012141382,0.62201804,0.11492235,-0.099641986,-0.15658064,0.062042855
-0.30371684,-1.1908413,-0.4946398,-0.2525321,0.19818376,-0.018343164,0.43238616,-0.0781013,-0.3701313,0.047078844,0.08165013
0.09094007,-0.4578249,-0.33275205,0.12523806,-0.61086583,-0.001852644,-0.34352028,0.03632515,-0.23927945,-0.2044721,0.30972114
0.028791359,-1.859078,-0.26338,-0.0067558372,0.22318693,0.011512401,0.3222357,-0.021712227,-0.4629607,-0.12491742,-0.3356512
-0.4599898,-0.75501895,-0.30336976,-0.06738978,0.370591,-0.006180032,-0.4328257,-0.1252266,0.6070028,-0.032610804,-0.3479642
-0.228389,-1.6119362,-0.42652747,-0.050544783,0.16267991,0.008595185,0.3164281,0.11505405,-0.4329145,0.079900295,-0.36729577
0.07794647,-0.87995625,-0.4360119,0.25133035,-0.6325627,-0.004248678,-0.30907014,0.1314267,-0.09570849,-0.009936913,0.31935734
0.62852615,-0.06649174,-0.2064934,-0.18108672,0.22123258,0.002948824,0.37156287,0.13370387,-0.37641594,-0.14662273,-0.4179819
-0.038577955,-1.1237125,-0.7191682,-0.11667468,0.15298036,0.002265889,0.42866367,0.024701815,-0.33355674,-0.13835709,-0.5955287
0.03567037,-0.032313675,-0.28418037,-0.397815,-1.310693,-0.00079310365,-0.29757708,0.0056768116,-0.14830175,-0.21883239,0.19846208
0.027730167,-0.43862358,-0.3740803,-0.1502242,-1.0648844,0.0049987896,0.2646151,-0.03375788,-0.13801132,-0.07225919,0.09435533
0.040490452,-0.71811277,-0.41271615,0.27243346,-0.89892143,0.0027883148,0.32005882,-0.018662874,-0.30845895,-0.082059436,-0.4438249
-0.71255815,-0.49777964,-0.40381876,-0.23116148,0.19799717,0.0016955648,-0.4430835,-0.047723077,-0.39817777,-0.11865227,-0.43693897
0.04706312,-1.055665,-0.16037525,0.24571331,-0.8495237,-0.016517384,-0.2704296,0.21261394,-0.30090162,-0.12093546,-0.4565614
-0.06892007,-0.1676707,-0.26899195,-0.34186372,-1.3983496,0.009576773,0.22449858,-0.0248698,-0.15992385,-0.05527026,0.13494898
0.25786304,-0.9388139,-0.31243637,0.14838733,0.31118923,0.0019582987,-0.2870887,-0.0859846,0.6626255,-0.041568387,0.0039694756
0.07118104,-0.22354338,-0.27283704,-0.07341885,0.19885042,0.0027212033,-0.38628,0.077101536,-0.4794109,-0.20792367,-0.38879538
0.022656163,-0.93913823,-0.32595733,0.25181636,-0.7416053,0.0017120958,-0.25671375,0.009731898,-0.32577777,-0.102261685,0.086612254
0.12259974,-0.18428646,-0.14504142,0.30631208,-0.78216934,0.004565983,0.30216107,-0.08131082,-0.26977566,-0.10949182,0.14733788
-0.26257056,-1.236949,-0.53231245,-0.039566506,0.2134446,0.0045945067,-0.37917227,-0.08861177,-0.50787944,-0.094921075,-0.46624357
0.15354924,1.865374,-0.24943347,-0.08301132,0.31998315,-0.005418628,0.61158174,0.05652728,0.4677444,-0.0076957764,-0.28425527
0.030285822,-0.18134567,-0.48274472,-0.24983893,0.14771795,-0.0010858391,-0.40031812,-0.068017915,-0.38606617,-0.16671197,0.13322511
0.20316826,-0.521921,-0.38341844,0.22135203,0.5190285,-0.0020736645,-0.31551582,-0.27285415,-0.20177226,-0.066628136,-0.35458425
-0.16859017,-1.2033333,-0.311546,-0.39176893,-1.3796369,0.006145053,0.29354763,0.009981761,-0.20196898,-0.081486225,-0.4565928
0.03675787,0.92532337,-0.16637251,-0.13230804,0.15719323,-0.003809368,-0.41248623,0.08112216,-0.35901257,-0.020992348,0.11152586
-0.012639616,-1.3319248,-0.2880896,-0.44278663,-1.380805,-0.010703837,0.25131133,0.017397538,-0.20449366,-0.09679398,-0.5354289
-0.01928225,1.0498374,-0.39394563,-0.39857057,0.26580748,-0.007043163,-0.34923488,0.08508079,0.3368905,-0.0144524565,0.07485104
0.019442119,-0.24848457,-0.20390096,0.16291314,0.5480487,0.0031770368,0.31695825,0.00702627,-0.17104484,-0.051192734,0.09241805
-0.042244084,-1.4755417,-0.21344683,0.17432363,0.515425,0.0010451666,-0.3868625,-0.00249181,-0.20805636,-0.09700829,-0.47950807
0.046783492,-1.7391385,-0.43023053,0.10727288,0.30304298,0.0015273701,-0.31822857,-0.13898185,0.5862882,-0.10588425,0.030483067
0.10819317,0.72824776,-0.25101623,0.06548941,-1.0113624,-0.0014170196,-0.40683255,0.013646563,0.3637449,-0.027664483,-0.4180119
0.010709144,0.5656213,-0.2595588,-0.35455608,0.2912069,0.0041287476,0.36808378,-0.09047406,0.3342643,-0.03454627,0.04609024
0.060470894,1.1321676,-0.29810917,0.24619114,3.0796268,-0.008061322,0.40592435,0.1705112,-0.2285103,-0.14280035,0.04747744
-0.09424188,-0.64448833,-0.4064495,-0.046469547,0.113427304,0.0012757188,-0.34006155,0.007692311,-0.41304058,-0.13764797,0.08712916
0.102903366,-1.2519857,-0.24249193,-0.06478577,0.21529406,0.0049323323,0.34212768,-0.022874061,-0.4626299,-0.087164715,-0.41715804
-0.16347562,-0.7638704,-0.33141774,0.1898115,0.46650603,-0.0015898301,-0.3158227,-0.07538526,-0.21945313,-0.07296933,0.07525897
-0.04557689,-1.2626232,-0.17952314,-0.31972465,0.22199906,-0.00727746,0.3325566,0.06784915,-0.40038434,-0.0998703,-0.42483896
0.0028425392,-0.89269197,-0.22326513,0.4255687,-1.0695798,0.009290279,0.32011962,0.028487463,0.41843808,-0.06670797,-0.3784056
-0.14675525,-1.1256902,-0.2644037,0.152325,0.22672659,0.014385769,-0.4938076,0.16349451,-0.30174664,-0.08523382,-0.44216087
-0.036781613,-1.2243047,-0.23272592,-0.4710576,-1.3604256,-0.010893434,-0.3461617,0.13897367,-0.18001774,-0.09439926,-0.5356431
-0.053463858,-1.020141,-0.30966678,0.1888166,0.5487527,0.006135112,0.31710225,-0.12676024,-0.22973168,-0.08223003,-0.39353874
0.11590006,-0.17752357,-0.25174803,0.06257212,-0.764233,0.002078056,0.33036798,0.12672521,-0.23276198,-0.07468787,0.14974657
-0.14739035,-1.5806648,-0.35180587,-0.2291568,0.20682076,-0.0059968093,0.35244116,0.056927755,-0.42615336,-0.102130994,-0.4369889
0.018997401,-1.0817323,-0.2649736,0.18788336,0.36795378,0.0056236847,0.3528566,0.07330971,0.6384229,-0.04920089,-0.34284124
0.050350823,-0.20902246,-0.2430853,-0.48388147,-1.4679623,0.0028939436,0.34543088,0.027319934,-0.16906449,-0.1287925,-0.5036494
-0.012091583,-1.2240919,-0.52270776,-0.3623938,-1.3274115,0.0068349927,0.25823522,-0.008508656,-0.19995157,-0.10414358,0.16495568
0.047249597,-0.44353735,-0.25377196,-0.115075536,0.22038376,-4.988677e-05,-0.3076852,0.04785161,-0.2410615,-0.051430404,-0.40135983
0.04612628,0.9888603,-0.351743,0.2598946,-0.8443902,0.026790451,-0.40649566,-0.066924945,-0.17627126,-0.0677716,-0.4012828
0.04969992,-1.1495227,-0.30546847,-0.27673692,0.20533842,0.027288077,-0.33132887,0.15879604,-0.2815559,-0.07814308,-0.47749096
0.101810545,0.86465216,-0.16710636,0.46162847,2.9651685,0.0029049364,-0.7266962,0.12629153,0.25861457,-0.03572232,0.08317299
0.003434263,-0.53336406,-0.3654516,-0.053326953,-0.76841205,-0.003974055,-0.24398567,-0.50999635,-0.24456805,-0.123120174,-0.56871885
-0.050771646,0.66662765,-0.21458827,-0.10103559,0.2379188,-0.0072196242,0.41701582,0.14434697,-0.39190027,-0.027602624,-0.3194582
-0.023191938,-0.84037405,-0.19159815,-0.18859698,0.10707375,0.019911878,-0.8724631,-0.068017244,-0.23182079,-0.051539842,0.06380036
0.008295169,-1.3225416,-0.42374724,-0.12927453,0.3501762,0.0008788439,0.31846544,-0.0007291618,0.56304246,-0.063402094,-0.37287033
-0.042046897,1.0113322,-0.2498616,0.14512093,0.2967009,-0.011899005,-0.31149226,-0.35884702,0.6873456,-0.017430602,-0.36079404
-0.14464861,-1.1310111,-0.3168939,-0.3305549,0.38481668,0.0014970999,0.2649173,-0.6458461,0.38066727,-0.08698903,-0.36149275
0.06697701,-0.69942206,-0.25022855,-0.20110957,-1.4054203,-0.0031538473,0.25706944,-0.03893928,-0.16077176,-0.052267477,0.14759302
0.008420955,0.6137771,-0.21175203,0.117532514,0.25994503,0.0044765132,0.35489464,0.016645484,-0.17552577,-0.049085733,0.07049455
-0.15382005,-1.0091835,-0.22308905,0.1639227,0.3324058,0.00056786626,-0.38625807,-0.04422641,0.5885074,-0.035978433,-0.46890154
-0.07454398,-1.3263401,-0.2287903,0.10455209,0.57996833,0.009677636,0.29086396,-0.18459816,-0.23065463,-0.11061746,-0.4291879
